Opportunity_Rec_ID__c,AccountId,Contact__c,Site_Address_Billing_Address__c,Site_Address_Shipping_Address__c,Name,Probability,CreatedDate,CloseDate,Stage_RecID,StageName,Account_Executive__c,AE_Member_RecID,Strategic_Consultant__c,SC_Member_RecID,OwnerId,Location_RecID,Location__c,Department__c,Solution_Engineer_1__c,Solution_Engineer_2__c,Non_Recurring__c,Amount,Full_Agreement_Term__c,MRR_Delta__c,Sell_Quote__c,Sell_Quote_EXP_Date__c,pricebook2id,product2id
892,19420,1836,1159,1159,Loomis-Houston-AP,0,3/18/2014,3/18/2014,16,Order Porter Approved,Elmer Mosbey,173,Wesley Straw,212,173,30,Meriplex Communications ,Non-Recurring Revenue,,,,,,,,,01sDn0000013Ye9IAE,01tDn0000074PjWIAU
893,19419,1819,1158,1158,Noble-Cannonsburg-IPS Renewal,0,3/18/2014,3/21/2014,16,Order Porter Approved,Elmer Mosbey,173,Wesley Straw,212,173,30,Meriplex Communications ,Non-Recurring Revenue,,,,,,,,,01sDn0000013Ye9IAE,01tDn0000074PjWIAU
905,19420,1836,1159,1159,Loomis CCX Upgrade,20,3/19/2014,3/19/2014,3,Closing,Richard Remels,230,,0,230,30,Meriplex Communications ,Non-Recurring Revenue,,,,,,,,,01sDn0000013Ye9IAE,01tDn0000074PjWIAU
906,19420,1836,1159,1159,Loomis CCX upgrade,20,3/19/2014,3/19/2014,3,Closing,Elmer Mosbey,173,Richard Remels,230,173,30,Meriplex Communications ,Non-Recurring Revenue,,,,,,,,,01sDn0000013Ye9IAE,01tDn0000074PjWIAU
907,19419,1819,1158,1158,Noble Energy Riverbed Quote ,0,3/19/2014,6/26/2014,16,Order Porter Approved,Elmer Mosbey,173,Richard Remels,230,173,30,Meriplex Communications ,Non-Recurring Revenue,,,,,,,,,01sDn0000013Ye9IAE,01tDn0000074PjWIAU
910,19419,1819,1158,1158,Noble Energy Denver Data Center,0,3/20/2014,3/24/2014,16,Order Porter Approved,Elmer Mosbey,173,Richard Remels,230,173,30,Meriplex Communications ,Non-Recurring Revenue,,,,,,,,,01sDn0000013Ye9IAE,01tDn0000074PjWIAU
920,19419,1819,1158,1158,Noble Energy Zero $ Change order,0,3/24/2014,3/25/2014,16,Order Porter Approved,Elmer Mosbey,173,Richard Remels,230,173,30,Meriplex Communications ,Non-Recurring Revenue,,,,,,,,,01sDn0000013Ye9IAE,01tDn0000074PjWIAU
924,19419,1819,1158,1158,Noble Energy-Canonsburg-New Office,0,3/25/2014,5/30/2014,16,Order Porter Approved,Elmer Mosbey,173,Wesley Straw,212,173,30,Meriplex Communications ,Non-Recurring Revenue,,,,,,,,,01sDn0000013Ye9IAE,01tDn0000074PjWIAU
926,19420,1836,1159,1159,Loomis Change Order  AP,0,3/26/2014,3/26/2014,16,Order Porter Approved,Elmer Mosbey,173,Richard Remels,230,173,30,Meriplex Communications ,Non-Recurring Revenue,,,,,,,,,01sDn0000013Ye9IAE,01tDn0000074PjWIAU
932,19419,1819,1158,1158,Noble Energy IPS Renewal,0,3/26/2014,4/9/2014,16,Order Porter Approved,Elmer Mosbey,173,Wesley Straw,212,173,30,Meriplex Communications ,Non-Recurring Revenue,,,,,,,,,01sDn0000013Ye9IAE,01tDn0000074PjWIAU
933,19419,1819,1158,1158,Nobel Energy NEC2 Quote 1,0,3/26/2014,6/26/2014,14,Negotiating,Elmer Mosbey,173,Wesley Straw,212,173,30,Meriplex Communications ,Non-Recurring Revenue,,,,,,,,,01sDn0000013Ye9IAE,01tDn0000074PjWIAU
934,19419,1819,1158,1158,Noble Energy NEC2 Quote 2,0,3/26/2014,9/25/2014,14,Negotiating,Elmer Mosbey,173,Wesley Straw,212,173,30,Meriplex Communications ,Non-Recurring Revenue,,,,,,,,,01sDn0000013Ye9IAE,01tDn0000074PjWIAU
935,19419,1819,1158,1158,Noble Energy NEC2 Quote 3,0,3/26/2014,11/27/2014,14,Negotiating,Elmer Mosbey,173,Wesley Straw,212,173,30,Meriplex Communications ,Non-Recurring Revenue,,,,,,,,,01sDn0000013Ye9IAE,01tDn0000074PjWIAU
973,19419,1819,1158,1158,Noble Energy Malabo IP Phones ,0,4/2/2014,4/14/2014,16,Order Porter Approved,Elmer Mosbey,173,Richard Remels,230,173,30,Meriplex Communications ,Non-Recurring Revenue,,,,,,,,,01sDn0000013Ye9IAE,01tDn0000074PjWIAU
978,19419,1819,1158,1158,Noble Energy Houston Voice Gateway,0,4/2/2014,4/9/2014,16,Order Porter Approved,Elmer Mosbey,173,Richard Remels,230,173,30,Meriplex Communications ,Non-Recurring Revenue,,,,,,,,,01sDn0000013Ye9IAE,01tDn0000074PjWIAU
984,19419,1819,1158,1158,Noble Energy- Unity Upgrade ,0,4/3/2014,5/31/2014,14,Negotiating,Elmer Mosbey,173,Wesley Straw,212,173,30,Meriplex Communications ,Non-Recurring Revenue,,,,,,,,,01sDn0000013Ye9IAE,01tDn0000074PjWIAU
1006,19420,1836,1159,1159,Loomis Switch refresh,0,4/5/2014,6/30/2016,14,Negotiating,Elmer Mosbey,173,Richard Remels,230,173,30,Meriplex Communications ,Non-Recurring Revenue,,,,,,,,,01sDn0000013Ye9IAE,01tDn0000074PjWIAU
1012,19419,1819,1158,1158,Noble Energy Houston Conference Phone,0,4/7/2014,4/7/2014,16,Order Porter Approved,Elmer Mosbey,173,Wesley Straw,212,173,30,Meriplex Communications ,Non-Recurring Revenue,,,,,,,,,01sDn0000013Ye9IAE,01tDn0000074PjWIAU
1013,19419,1819,1158,1158,Noble Energy Riverbed Maint,0,4/7/2014,6/25/2014,16,Order Porter Approved,Elmer Mosbey,173,Richard Remels,230,173,30,Meriplex Communications ,Non-Recurring Revenue,,,,,,,,,01sDn0000013Ye9IAE,01tDn0000074PjWIAU
1019,19419,1828,1158,1158,IPS Renewal,20,4/8/2014,4/8/2014,3,Closing,Elmer Mosbey,173,Dusty Corning,170,173,30,Meriplex Communications ,Non-Recurring Revenue,,,,,,,,,01sDn0000013Ye9IAE,01tDn0000074PjWIAU
1023,19419,1819,1158,1158,Noble Energy Apalachia BU Office Equipment,0,4/9/2014,4/30/2015,11,Signed,Elmer Mosbey,173,Wesley Straw,212,173,30,Meriplex Communications ,Non-Recurring Revenue,,,,,,,,,01sDn0000013Ye9IAE,01tDn0000074PjWIAU
1030,19419,1819,1158,1158,Noble Energy Ardmore ASR,0,4/10/2014,6/11/2014,14,Negotiating,Elmer Mosbey,173,Wesley Straw,212,173,30,Meriplex Communications ,Non-Recurring Revenue,,,,,,,,,01sDn0000013Ye9IAE,01tDn0000074PjWIAU
1034,19419,1819,1158,1158,Noble Energy- Houston IPS Renewal,20,4/10/2014,4/10/2014,3,Closing,Elmer Mosbey,173,Richard Remels,230,173,30,Meriplex Communications ,Non-Recurring Revenue,,,,,,,,,01sDn0000013Ye9IAE,01tDn0000074PjWIAU
1035,250,58,1000,1000,Quote #001214 Meriplex Solutions - Total Care SaaS,0,4/10/2014,4/30/2014,16,Order Porter Approved,Mark Taylor,194,,0,194,11,Meriplex Solutions,Non-Recurring Revenue,,,,,,,,,01sDn0000013Ye9IAE,01tDn0000074PjWIAU
1039,19419,1819,1158,1158,Noble Energy Wireless APs,0,4/10/2014,5/19/2014,14,Negotiating,Elmer Mosbey,173,Richard Remels,230,173,30,Meriplex Communications ,Non-Recurring Revenue,,,,,,,,,01sDn0000013Ye9IAE,01tDn0000074PjWIAU
1056,19420,1836,1159,1159,Loomis Price List - No Value,0,4/14/2014,4/14/2014,14,Negotiating,Elmer Mosbey,173,Richard Remels,230,173,30,Meriplex Communications ,Non-Recurring Revenue,,,,,,,,,01sDn0000013Ye9IAE,01tDn0000074PjWIAU
1067,19419,1819,1158,1158,Noble Energy Denver 28 Floor Switch,0,4/15/2014,5/31/2014,14,Negotiating,Elmer Mosbey,173,Richard Remels,230,173,30,Meriplex Communications ,Non-Recurring Revenue,,,,,,,,,01sDn0000013Ye9IAE,01tDn0000074PjWIAU
1074,19419,1819,1158,1158,Noble-Cannonsburg-Smartnet Renewal-04142014,0,4/15/2014,6/30/2014,14,Negotiating,Elmer Mosbey,173,Wesley Straw,212,173,30,Meriplex Communications ,Non-Recurring Revenue,,,,,,,,,01sDn0000013Ye9IAE,01tDn0000074PjWIAU
1077,56518,32592,38262,38262,Bancomer Houston Network Rack Shelf,0,4/15/2014,4/21/2014,16,Order Porter Approved,Scott Turner,205,Wesley Straw,212,205,30,Meriplex Communications ,Non-Recurring Revenue,,,,,,,,,01sDn0000013Ye9IAE,01tDn0000074PjWIAU
1083,19419,1819,1158,1158,Noble Energy Greeley Phase 2,0,4/16/2014,6/17/2014,16,Order Porter Approved,Elmer Mosbey,173,Richard Remels,230,173,30,Meriplex Communications ,Non-Recurring Revenue,,,,,,,,,01sDn0000013Ye9IAE,01tDn0000074PjWIAU
1110,19419,1819,1158,1158,Noble Energy Faulkland Site,0,4/17/2014,8/31/2014,14,Negotiating,Elmer Mosbey,173,Richard Remels,230,173,30,Meriplex Communications ,Non-Recurring Revenue,,,,,,,,,01sDn0000013Ye9IAE,01tDn0000074PjWIAU
1116,19419,1830,1158,1158,Noble Energy - CUCM Upgrade,0,4/21/2014,10/31/2014,14,Negotiating,Elmer Mosbey,173,Dusty Corning,170,173,30,Meriplex Communications ,Non-Recurring Revenue,,,,,,,,,01sDn0000013Ye9IAE,01tDn0000074PjWIAU
1117,19419,1819,1158,1158,Noble Energy Keota Gas Plant Equipment,0,4/21/2014,5/21/2014,14,Negotiating,Elmer Mosbey,173,Wesley Straw,212,173,30,Meriplex Communications ,Non-Recurring Revenue,,,,,,,,,01sDn0000013Ye9IAE,01tDn0000074PjWIAU
1118,19419,1819,1158,1158,Noble Energy Keota Gas Plant Equipment,0,4/21/2014,5/15/2014,16,Order Porter Approved,Elmer Mosbey,173,Wesley Straw,212,173,30,Meriplex Communications ,Non-Recurring Revenue,,,,,,,,,01sDn0000013Ye9IAE,01tDn0000074PjWIAU
1125,19419,1819,1158,1158,Noble Energy Denver SFP,0,4/22/2014,5/31/2014,14,Negotiating,Elmer Mosbey,173,Richard Remels,230,173,30,Meriplex Communications ,Non-Recurring Revenue,,,,,,,,,01sDn0000013Ye9IAE,01tDn0000074PjWIAU
1126,56518,32592,38262,38262,Bancomer Smartnet CO,20,4/22/2014,5/30/2014,3,Closing,Scott Turner,205,Wesley Straw,212,205,30,Meriplex Communications ,Non-Recurring Revenue,,,,,,,,,01sDn0000013Ye9IAE,01tDn0000074PjWIAU
1127,58429,39064,40173,40173,MRC Disco,0,4/22/2014,7/7/2014,16,Order Porter Approved,Scott Turner,205,David Henley,163,205,30,Meriplex Communications ,Non-Recurring Revenue,,,,,,,,,01sDn0000013Ye9IAE,01tDn0000074PjWIAU
